names,scores,logfoldchanges,pvals,pvals_adj
NMRK2,-0.023119992,-4.360208,0.9815545583075469,0.9999866634723884
TRBV22-1,-0.023119992,-2.0746336,0.9815545583075469,0.9999866634723884
FAM47E-STBD1,-0.023120364,-4.0879474,0.9815542620194665,0.9999866634723884
CBLN2,-0.023120364,-2.893947,0.9815542620194665,0.9999866634723884
WEE2,-0.023120735,-4.665424,0.9815539657313886,0.9999866634723884
LRFN1,-0.023285469,-0.11219651,0.9814225622202698,0.9999866634723884
CDKL4,-0.023571294,-0.49526542,0.981194570178633,0.9999866634723884
DPEP3,-0.024037082,0.07470711,0.9808230308918305,0.9999866634723884
TREX2,-0.024112113,-0.45177433,0.9807631820475252,0.9999866634723884
CCDC103,-0.024137927,-0.65590066,0.9807425905147257,0.9999866634723884
KNCN,-0.024139414,-1.346831,0.9807414053909261,0.9999866634723884
C5orf47,-0.024140157,-0.4687101,0.9807408128290422,0.9999866634723884
ITIH1,-0.024140527,-0.99452347,0.9807405165481043,0.9999866634723884
HCRTR2,-0.024140898,-1.332994,0.9807402202671691,0.9999866634723884
PIP5KL1,-0.024367107,-0.10611057,0.9805597856725989,0.9999866634723884
RNF133,-0.024625445,0.0024070854,0.9803537240644564,0.9999866634723884
IGHV3OR16-13,-0.024664445,-16.100405,0.9803226149488876,0.9999866634723884
PSG2,-0.024664445,-15.536784,0.9803226149488876,0.9999866634723884
GPR142,-0.024664445,-16.139313,0.9803226149488876,0.9999866634723884
VXN,-0.024664445,-16.326918,0.9803226149488876,0.9999866634723884
GABRA4,-0.024664445,-15.65785,0.9803226149488876,0.9999866634723884
G6PC2,-0.024664445,-15.94431,0.9803226149488876,0.9999866634723884
CELA2B,-0.024664445,-16.223446,0.9803226149488876,0.9999866634723884
NXPH2,-0.024664445,-15.318345,0.9803226149488876,0.9999866634723884
HRG,-0.024664445,-16.643196,0.9803226149488876,0.9999866634723884
MARCOL,-0.024664445,-15.921997,0.9803226149488876,0.9999866634723884
GSX2,-0.024664445,-15.963356,0.9803226149488876,0.9999866634723884
KRTAP2-2,-0.024664445,-16.87147,0.9803226149488876,0.9999866634723884
UGT3A2,-0.025092904,0.8334082,0.9799808610740869,0.9999866634723884
C2orf16,-0.02514992,0.16491292,0.979935383049092,0.9999866634723884
AS3MT,-0.02516032,-0.33466896,0.9799270873903233,0.9999866634723884
TMEM114,-0.025161434,-0.9908778,0.9799261985698697,0.9999866634723884
SPDYC,-0.025170349,-1.6749841,0.9799190880071379,0.9999866634723884
CXorf58,-0.025174249,-0.61128104,0.9799159771364445,0.9999866634723884
RHBDD3,-0.02565025,-0.051017787,0.9795363050829246,0.9999866634723884
TMEM256-PLSCR3,-0.025684424,-0.6643884,0.9795090482731791,0.9999866634723884
PUS7,-0.025854358,-0.054602955,0.979373505254539,0.9999866634723884
SPATA19,-0.026170826,-0.05323153,0.9791210857476998,0.9999866634723884
CTXND1,-0.026172683,0.123591945,0.9791196044187115,0.9999866634723884
NICN1,-0.026198683,-1.8203944,0.9790988658204368,0.9999866634723884
JMJD7-PLA2G4B,-0.026218927,-0.10393766,0.9790827193501319,0.9999866634723884
CAMK2A,-0.02628653,-0.9031996,0.9790287990894115,0.9999866634723884
MYCBPAP,-0.026606156,0.05210744,0.9787738642132882,0.9999866634723884
ADAM29,-0.02670403,-0.68885195,0.9786957991722636,0.9999866634723884
KRT73,-0.026706258,-0.94845533,0.9786940216025449,0.9999866634723884
ODF3L2,-0.026707001,-1.2269762,0.9786934290793289,0.9999866634723884
C8orf89,-0.027155517,-0.021605633,0.9783356953457574,0.9999866634723884
ZNF362,-0.027178174,-0.10653687,0.9783176236117005,0.9999866634723884
TRPV5,-0.027224047,-0.89478534,0.9782810357907665,0.9999866634723884
TMEM252,-0.02722869,-0.44792157,0.9782773325725693,0.9999866634723884
WFDC6,-0.027229434,-2.1057127,0.9782767400577013,0.9999866634723884
KRTAP4-6,-0.027230177,-2.4197998,0.9782761475428451,0.9999866634723884
NXPE1,-0.027230548,-2.748381,0.9782758512854215,0.9999866634723884
ADAM21,-0.027230918,-2.899776,0.978275555028001,0.9999866634723884
C1QTNF5,-0.027230918,-3.3183982,0.978275555028001,0.9999866634723884
PSG4,-0.027231291,-3.4006336,0.9782752587705834,0.9999866634723884
CDK5R2,-0.027231662,-5.9241977,0.9782749625131688,0.9999866634723884
RNF224,-0.027637461,-0.5309761,0.9779513030865856,0.9999866634723884
ELSPBP1,-0.02772438,-0.6120292,0.9778819797070546,0.9999866634723884
C17orf98,-0.02772475,0.020895436,0.977881683453654,0.9999866634723884
CA11,-0.027836183,-0.08287246,0.9777928075714091,0.9999866634723884
LIPK,-0.028158965,0.4316687,0.9775353653256189,0.9999866634723884
TMEM249,-0.028166395,0.16488148,0.9775294403301446,0.9999866634723884
SERPINC1,-0.028201867,0.3610476,0.977501148493854,0.9999866634723884
TBX10,-0.028246254,0.16936721,0.9774657467071618,0.9999866634723884
TMEM72,-0.02824774,0.15131818,0.977464561710885,0.9999866634723884
KLF14,-0.02824811,-0.7100662,0.9774642654618235,0.9999866634723884
TEX15,-0.028251082,-1.1692601,0.9774618954694442,0.9999866634723884
OCSTAMP,-0.028251454,-1.0186774,0.9774615992204106,0.9999866634723884
AC135178.3,-0.028251825,-1.2095652,0.9774613029713803,0.9999866634723884
LRP2BP,-0.028721327,0.06511515,0.9770868466962137,0.9999866634723884
C11orf91,-0.028742127,-0.27457422,0.9770702569774395,0.9999866634723884
ERAS,-0.028743243,-0.29376522,0.9770693682427851,0.9999866634723884
SCGB2B2,-0.0287529,-0.6624512,0.977061665876972,0.9999866634723884
GTF2A1L,-0.028775185,-16.061575,0.9770438911947982,0.9999866634723884
UBQLN3,-0.028775185,-15.831545,0.9770438911947982,0.9999866634723884
IGLV1-41,-0.028775185,-16.948818,0.9770438911947982,0.9999866634723884
FAM217A,-0.028775185,-16.698004,0.9770438911947982,0.9999866634723884
MS4A15,-0.028775185,-16.077185,0.9770438911947982,0.9999866634723884
FGG,-0.028775185,-15.895689,0.9770438911947982,0.9999866634723884
AADACL4,-0.028775185,-14.545429,0.9770438911947982,0.9999866634723884
FAM187A,-0.028775185,-16.707897,0.9770438911947982,0.9999866634723884
C4orf45,-0.028775185,-16.381144,0.9770438911947982,0.9999866634723884
DUX4,-0.028775185,-15.064304,0.9770438911947982,0.9999866634723884
AC008758.6,-0.028775185,-15.941535,0.9770438911947982,0.9999866634723884
TERB2,-0.028775185,-16.33379,0.9770438911947982,0.9999866634723884
PDE6C,-0.028775185,-16.334896,0.9770438911947982,0.9999866634723884
FRMD1,-0.028775185,-16.142588,0.9770438911947982,0.9999866634723884
IGHV1-58,-0.028775185,-17.012726,0.9770438911947982,0.9999866634723884
APOC3,-0.028775185,-16.118565,0.9770438911947982,0.9999866634723884
H4C2,-0.028965363,-0.3340691,0.9768922143714704,0.9999866634723884
ADGRF2,-0.029238746,0.10202684,0.9766741804031303,0.9999866634723884
MGAT4C,-0.02926679,-0.2819851,0.9766518142451512,0.9999866634723884
ZNF705E,-0.029268274,-0.6545203,0.976650629283651,0.9999866634723884
CRB1,-0.029268274,-0.55522174,0.976650629283651,0.9999866634723884
CLDN6,-0.02926976,-0.4938292,0.9766494443222024,0.9999866634723884
NANOGP8,-0.02927236,-0.76781523,0.976647370639791,0.9999866634723884
TEN1,-0.029276818,-1.3714937,0.9766438157560247,0.9999866634723884
CPNE6,-0.029280161,-1.8993006,0.9766411495935043,0.9999866634723884
SLC5A4,-0.029283319,-0.75211954,0.9766386315513637,0.9999866634723884
CFHR1,-0.02965253,0.62286425,0.9763441703531558,0.9999866634723884
ASB14,-0.029757276,-0.06255163,0.9762606316447865,0.9999866634723884
SERPINI2,-0.029775478,-0.76472074,0.9762461160801433,0.9999866634723884
PCDHA8,-0.029793307,-1.1572618,0.9762318967591406,0.9999866634723884
FAM243B,-0.029794421,-1.0321976,0.9762310080518287,0.9999866634723884
YIPF7,-0.029794792,-0.99648374,0.9762307118160646,0.9999866634723884
FNDC8,-0.029794792,-0.2286932,0.9762307118160646,0.9999866634723884
AVPR1B,-0.029795164,-1.5871878,0.9762304155803038,0.9999866634723884
OR2J2,-0.029795164,-1.5562452,0.9762304155803038,0.9999866634723884
HEPN1,-0.029795535,-1.2958068,0.9762301193445463,0.9999866634723884
AGTR2,-0.029797392,-2.0119963,0.9762286381658077,0.9999866634723884
FAM170B,-0.029797392,-2.0023384,0.9762286381658077,0.9999866634723884
PLK5,-0.03008006,0.10263555,0.9760032037204407,0.9999866634723884
AC005154.5,-0.030293267,-0.55268145,0.97583316639149,0.9999866634723884
FAM9C,-0.030297725,-0.30362192,0.975829611615818,0.9999866634723884
RND1,-0.030372383,-0.07056198,0.9757700691947302,0.9999866634723884
SOX8,-0.03046673,-0.36608875,0.9756948267264121,0.9999866634723884
CDC37,-0.030761283,0.050784584,0.9754599175802704,0.9999866634723884
H2AC21,-0.030801212,0.029937418,0.9754280731872632,0.9999866634723884
C6orf201,-0.030810684,-0.28656897,0.9754205194067601,0.9999866634723884
CBY3,-0.030817742,-1.252893,0.9754148911011518,0.9999866634723884
PRG2,-0.030819971,-1.1687105,0.9754131137417402,0.9999866634723884
OR2T12,-0.030821085,-1.4700708,0.9754122250620803,0.9999866634723884
MGAT5B,-0.030932888,-0.7381133,0.9753230610248731,0.9999866634723884
S100A5,-0.031162625,-0.123579234,0.9751398461898931,0.9999866634723884
AL354822.1,-0.031218156,-0.399437,0.975095560828034,0.9999866634723884
TEX11,-0.0313008,-0.22496812,0.9750296513179638,0.9999866634723884
TRBV23-1,-0.031335346,-0.6657896,0.9750021026743673,0.9999866634723884
NTN3,-0.031338874,-0.19197488,0.9749992885672909,0.9999866634723884
IGLV10-54,-0.031339247,-0.7402311,0.9749989923455115,0.9999866634723884
IGKV1OR2-108,-0.031339247,-1.1217431,0.9749989923455115,0.9999866634723884
ATP2B3,-0.031339616,-1.4466691,0.9749986961237356,0.9999866634723884
GAL3ST3,-0.031339616,-1.0447361,0.9749986961237356,0.9999866634723884
INMT-MINDY4,-0.031339988,-1.7056881,0.974998399901963,0.9999866634723884
OR4D9,-0.03134036,-1.7180542,0.9749981036801939,0.9999866634723884
OR2J3,-0.031340733,-2.284709,0.9749978074584283,0.9999866634723884
OVCH2,-0.031341475,-2.7980244,0.9749972150149074,0.9999866634723884
CPA2,-0.031342216,-3.091812,0.9749966225714003,0.9999866634723884
AL590132.1,-0.03134259,-3.9920046,0.9749963263496519,0.9999866634723884
APBA1,-0.03175043,-0.31054595,0.9746710769596542,0.9999866634723884
SCN11A,-0.031772718,-0.3802871,0.9746533038898146,0.9999866634723884
ANKRD24,-0.031782005,-0.002737712,0.9746458984477621,0.9999866634723884
CALML6,-0.03180875,-0.06041086,0.9746245707868639,0.9999866634723884
ARPC4-TTLL3,-0.032276765,-0.13995036,0.9742513396716339,0.9999866634723884
CELF5,-0.032277506,-0.2478,0.9742507472457524,0.9999866634723884
CYP3A7,-0.032353837,0.5967597,0.9741898755622012,0.9999866634723884
NGB,-0.03235681,-0.6854719,0.9741875058646627,0.9999866634723884
KRTAP1-1,-0.03235755,-0.5134042,0.9741869134403137,0.9999866634723884
TREX1,-0.03236238,-1.6177151,0.9741830626823922,0.9999866634723884
TXNDC2,-0.03236275,-0.9280707,0.9741827664702692,0.9999866634723884
CHURC1-FNTB,-0.03236275,-1.3980646,0.9741827664702692,0.9999866634723884
ELMOD3,-0.032505758,0.0018242686,0.9740687250679271,0.9999866634723884
GRM2,-0.032824267,-0.27567726,0.9738147256713848,0.9999866634723884
AC013489.1,-0.032864753,-0.89888054,0.97378243905732,0.9999866634723884
AL163636.2,-0.032885928,-16.524035,0.9737655552487199,0.9999866634723884
IGHV1OR15-1,-0.032885928,-17.20394,0.9737655552487199,0.9999866634723884
OTOG,-0.032885928,-15.725335,0.9737655552487199,0.9999866634723884
AC011473.4,-0.032885928,-15.619074,0.9737655552487199,0.9999866634723884
SSMEM1,-0.032885928,-16.224146,0.9737655552487199,0.9999866634723884
NKX2-5,-0.032885928,-15.456913,0.9737655552487199,0.9999866634723884
SPAG11B,-0.032885928,-15.020656,0.9737655552487199,0.9999866634723884
HELT,-0.032885928,-15.726848,0.9737655552487199,0.9999866634723884
CPA1,-0.032885928,-16.37749,0.9737655552487199,0.9999866634723884
NPIPB7,-0.032885928,-16.454248,0.9737655552487199,0.9999866634723884
AC011448.1,-0.032885928,-16.737276,0.9737655552487199,0.9999866634723884
EPPIN-WFDC6,-0.032885928,-16.148558,0.9737655552487199,0.9999866634723884
XIRP2,-0.032885928,-16.225998,0.9737655552487199,0.9999866634723884
GHRHR,-0.032885928,-15.956049,0.9737655552487199,0.9999866634723884
NPY5R,-0.032885928,-15.884745,0.9737655552487199,0.9999866634723884
CCDC27,-0.032885928,-17.341753,0.9737655552487199,0.9999866634723884
RASL10A,-0.032999586,-0.19179171,0.973674916056323,0.9999866634723884
E2F8,-0.033017788,-0.14030614,0.9736604019688269,0.9999866634723884
AC008758.5,-0.033357844,-0.4703843,0.9733892271063921,0.9999866634723884
TPTE,-0.033376228,-0.23912367,0.9733745650903358,0.9999866634723884
PPIAL4H,-0.033392202,-1.5091999,0.973361828396822,0.9999866634723884
GNB1L,-0.033491563,-0.11943712,0.9732825944677791,0.9999866634723884
RRM2B,-0.0338279,0.09672325,0.9730143858769598,0.9999866634723884
NDUFC2-KCTD14,-0.03384796,-0.2439125,0.9729983912034423,0.9999866634723884
EVX1,-0.03389439,-0.4294196,0.9729613665378987,0.9999866634723884
KLRF2,-0.033901077,-0.62839305,0.9729560349908578,0.9999866634723884
SYT4,-0.03390405,-1.2489743,0.972953665414783,0.9999866634723884
TCF23,-0.03390442,-0.5757924,0.9729533692177905,0.9999866634723884
ANKRD33,-0.03390479,-0.87620676,0.9729530730208017,0.9999866634723884
GP9,-0.033905905,-0.7331547,0.9729521844298575,0.9999866634723884
CNGA4,-0.03390739,-2.2751076,0.9729509996419844,0.9999866634723884
BTN1A1,-0.03390739,-1.7972934,0.9729509996419844,0.9999866634723884
LHB,-0.03432712,-0.26798055,0.9726162994677698,0.9999866634723884
H2AC18,-0.034365006,-0.02263968,0.9725860878300503,0.9999866634723884
RBFOX3,-0.034414966,-1.2847277,0.9725462499953529,0.9999866634723884
ADAM23,-0.034606814,-0.22601488,0.9723932674236964,0.9999866634723884
BEX1,-0.034653246,0.06689936,0.9723562437204566,0.9999866634723884
FAM187B,-0.03492737,-1.2655678,0.972137656993247,0.9999866634723884
TCF24,-0.034934428,-2.1902745,0.9721320294492426,0.9999866634723884
RBM20,-0.035211336,-0.10278123,0.9719112234917509,0.9999866634723884
CBX8,-0.035400398,0.11094755,0.9717604665351979,0.9999866634723884
ALPI,-0.0354459,-1.2468715,0.9717241843139675,0.9999866634723884
MYH13,-0.03544943,-0.56444323,0.9717213705931323,0.9999866634723884
SP7,-0.035451286,-2.1632051,0.9717198896875711,0.9999866634723884
PCDHA1,-0.035451658,-2.6595495,0.9717195935064705,0.9999866634723884
GUCY2F,-0.035452772,-3.9198065,0.9717187049631922,0.9999866634723884
TRIM67,-0.035453144,-3.9390361,0.9717184087821074,0.9999866634723884
VAT1L,-0.035453517,-4.555831,0.9717181126010263,0.9999866634723884
ARHGAP11B-1,-0.035887916,-0.0021096421,0.9713717315072261,0.9999866634723884
TRBV6-6,-0.035949204,-0.74536943,0.9713228624401994,0.9999866634723884
JAKMIP3,-0.03642855,-0.10014148,0.9709406508294313,0.9999866634723884
NUTM2E,-0.03646625,-0.48790547,0.9709105895240312,0.9999866634723884
IGHV4-55,-0.03646885,-1.488558,0.9709085163320782,0.9999866634723884
RIMBP3,-0.036472935,-1.385827,0.9709052584594066,0.9999866634723884
BX470111.1,-0.03647442,-1.5816857,0.9709040737785554,0.9999866634723884
TEX35,-0.036919035,-0.35671043,0.9705495609297209,0.9999866634723884
ZP1,-0.036967695,-0.69865644,0.9705107633007856,0.9999866634723884
AC109583.1,-0.03697178,-0.62774324,0.9705075054877903,0.9999866634723884
CYP4A22,-0.036996666,-16.568876,0.9704876624556303,0.9999866634723884
AMY1C,-0.036996666,-16.248034,0.9704876624556303,0.9999866634723884
RNASE10,-0.036996666,-15.90105,0.9704876624556303,0.9999866634723884
TRBV16,-0.036996666,-17.741394,0.9704876624556303,0.9999866634723884
NR1H4,-0.036996666,-16.640644,0.9704876624556303,0.9999866634723884
ADGRG7,-0.036996666,-16.251026,0.9704876624556303,0.9999866634723884
PCDHGC5,-0.036996666,-16.972387,0.9704876624556303,0.9999866634723884
MMP26,-0.036996666,-16.742313,0.9704876624556303,0.9999866634723884
OR10A4,-0.036996666,-16.040974,0.9704876624556303,0.9999866634723884
MYADML2,-0.036996666,-15.420731,0.9704876624556303,0.9999866634723884
KRT38,-0.036996666,-16.474009,0.9704876624556303,0.9999866634723884
OR9A2,-0.036996666,-15.612284,0.9704876624556303,0.9999866634723884
OR2L13,-0.036996666,-17.255,0.9704876624556303,0.9999866634723884
CPB2,-0.036996666,-16.745365,0.9704876624556303,0.9999866634723884
SMIM40-1,-0.036996666,-16.212868,0.9704876624556303,0.9999866634723884
ST8SIA5,-0.0374931,-0.8145158,0.9700918422220648,0.9999866634723884
CREB3L3,-0.037500527,-1.2958215,0.9700859190419516,0.9999866634723884
TNNI3K,-0.037980244,-0.24299607,0.9697034331944917,0.9999866634723884
AC012213.5,-0.038014416,-0.851682,0.9696761870807401,0.9999866634723884
SIGLECL1,-0.038016275,-1.6718915,0.9696747063147021,0.9999866634723884
AC034228.3,-0.03801776,-2.2566712,0.9696735217019471,0.9999866634723884
NCBP2L,-0.03801813,-1.9383911,0.9696732255487688,0.9999866634723884
DCX,-0.03802036,-2.168476,0.9696714486297867,0.9999866634723884
STRIT1,-0.03802036,-2.7393477,0.9696714486297867,0.9999866634723884
BTG3,-0.03840406,0.07132772,0.9693655246636474,0.9999866634723884
FAM186A,-0.03851475,-1.2549767,0.9692772725063316,0.9999866634723884
LVRN,-0.038521063,-0.30645964,0.9692722379986235,0.9999866634723884
IL22RA1,-0.038953234,-0.037017424,0.9689276732888821,0.9999866634723884
TRAV39,-0.039041825,-1.3629684,0.9688570434201953,0.9999866634723884
BSND,-0.039047025,-2.3272362,0.9688528974396816,0.9999866634723884
PHLPP2,-0.039341204,-0.09218893,0.9686183547734712,0.9999866634723884
FOXD4L5,-0.039552,-1.1734792,0.9684502971448314,0.9999866634723884
MYL7,-0.039560355,-1.4899085,0.9684436340958719,0.9999866634723884
SYT13,-0.039560728,-1.8733708,0.9684433379604137,0.9999866634723884
ANKRD30A,-0.039560728,-1.4972606,0.9684433379604137,0.9999866634723884
AC253536.7,-0.039560728,-1.5621295,0.9684433379604137,0.9999866634723884
PYY,-0.03956184,-3.053734,0.9684424495540652,0.9999866634723884
PLD5,-0.039562214,-2.7912333,0.9684421534186245,0.9999866634723884
MTRNR2L6,-0.03956407,-5.7817497,0.9684406727414858,0.9999866634723884
FAM237B,-0.039564442,-4.0324497,0.9684403766060712,0.9999866634723884
SLC9C1,-0.040029857,-0.39741337,0.9680693223639051,0.9999866634723884
QRFPR,-0.040057342,-0.44745612,0.9680474087613317,0.9999866634723884
AC036214.3,-0.040060315,-1.0648242,0.9680450397246605,0.9999866634723884
OR3A3,-0.040070344,-2.0902963,0.9680370442279775,0.9999866634723884
PDF,-0.04042303,-0.13522442,0.9677558713104091,0.9999866634723884
MUSK,-0.040570676,-0.55499697,0.9676381618776358,0.9999866634723884
ACTN3,-0.04058052,-0.89476955,0.9676303146071594,0.9999866634723884
NELL1,-0.04058052,-1.0396788,0.9676303146071594,0.9999866634723884
IL17REL,-0.04058052,-1.034944,0.9676303146071594,0.9999866634723884
IGLL1,-0.04058089,-0.8137445,0.9676300184838066,0.9999866634723884
REELD1,-0.040585347,-1.4855584,0.9676264650039208,0.9999866634723884
PCDH15,-0.040587947,-2.7321858,0.9676243921409509,0.9999866634723884
PLIN1,-0.041057635,-0.015065821,0.9672499478542795,0.9999866634723884
AC117457.1,-0.04110741,-17.02283,0.9672102681380498,0.9999866634723884
GLRA2,-0.04110741,-16.497309,0.9672102681380498,0.9999866634723884
HEPACAM,-0.04110741,-16.557796,0.9672102681380498,0.9999866634723884
CTXN2,-0.04110741,-16.47144,0.9672102681380498,0.9999866634723884
AC022335.1,-0.04110741,-16.877542,0.9672102681380498,0.9999866634723884
GABRA5,-0.04110741,-16.723944,0.9672102681380498,0.9999866634723884
LHCGR,-0.04110741,-17.001554,0.9672102681380498,0.9999866634723884
TSPO2,-0.04110741,-16.208994,0.9672102681380498,0.9999866634723884
IGHV3OR16-10,-0.04110741,-17.430325,0.9672102681380498,0.9999866634723884
FABP9,-0.04110741,-15.896505,0.9672102681380498,0.9999866634723884
BDP1,-0.041172784,0.056877073,0.967158151619197,0.9999866634723884
C22orf31,-0.041401964,-0.73471016,0.9669754487959702,0.9999866634723884
TAL2,-0.041594554,-0.7377357,0.9668219146193379,0.9999866634723884
SLC18A3,-0.04159734,0.36662346,0.9668196937868346,0.9999866634723884
NPHS1,-0.041597713,-0.64309806,0.9668193976758537,0.9999866634723884
AL365273.2,-0.041605514,-1.0740608,0.96681317934631,0.9999866634723884
STAC,-0.041698,0.1014125,0.9667394478785072,0.9999866634723884
IGLV11-55,-0.04212367,-0.6943663,0.9664001091361276,0.9999866634723884
ODF4,-0.042124417,-1.1683317,0.9663995169272184,0.9999866634723884
