Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,Phospholipid Transport (GO:0015914),2/59,0.0352125566390489,0.1119954926436418,0,0,7.104547081990691,23.77431915410336,APOC1;APOE
GO_Biological_Process_2023,Positive Regulation Of Proteolysis (GO:0045862),2/59,0.0352125566390489,0.1119954926436418,0,0,7.104547081990691,23.77431915410336,APOE;CTSS
GO_Biological_Process_2023,Ras Protein Signal Transduction (GO:0007265),3/144,0.0356325626734509,0.1130174079254884,0,0,4.334064487826278,14.451917999802893,RAP2B;RASGEF1B;CDKN2A
GO_Biological_Process_2023,Regulation Of Extrinsic Apoptotic Signaling Pathway (GO:2001236),2/60,0.0363103684614095,0.1145327049264845,0,0,6.9817030260380015,23.148897224333663,TNFSF10;G0S2
GO_Biological_Process_2023,Sterol Metabolic Process (GO:0016125),2/60,0.0363103684614095,0.1145327049264845,0,0,6.9817030260380015,23.148897224333663,APOE;APOL2
GO_Biological_Process_2023,Negative Regulation Of Response To External Stimulus (GO:0032102),3/146,0.0368873028923251,0.1151252231562781,0,0,4.273015644149665,14.100472544618473,CXCL17;TNFAIP3;APOE
GO_Biological_Process_2023,Negative Regulation Of DNA-binding Transcription Factor Activity (GO:0043433),3/149,0.038811618827442,0.1151252231562781,0,0,4.184578449371558,13.595844448680904,CDKN2A;NLRC5;TNFAIP3
GO_Biological_Process_2023,Regulation Of Dendritic Cell Antigen Processing And Presentation (GO:0002604),1/8,0.0393135041520565,0.1151252231562781,0,0,28.705627705627705,92.8967850071638,CD68
GO_Biological_Process_2023,Negative Regulation Of Leukocyte Degranulation (GO:0043301),1/8,0.0393135041520565,0.1151252231562781,0,0,28.705627705627705,92.8967850071638,HLA-F
GO_Biological_Process_2023,Negative Regulation Of Lipase Activity (GO:0060192),1/8,0.0393135041520565,0.1151252231562781,0,0,28.705627705627705,92.8967850071638,APOC1
GO_Biological_Process_2023,Negative Regulation Of Long-Term Synaptic Potentiation (GO:1900272),1/8,0.0393135041520565,0.1151252231562781,0,0,28.705627705627705,92.8967850071638,APOE
GO_Biological_Process_2023,Negative Regulation Of Membrane Potential (GO:0045837),1/8,0.0393135041520565,0.1151252231562781,0,0,28.705627705627705,92.8967850071638,PMAIP1
GO_Biological_Process_2023,Regulation Of Helicase Activity (GO:0051095),1/8,0.0393135041520565,0.1151252231562781,0,0,28.705627705627705,92.8967850071638,IFIT1
GO_Biological_Process_2023,T Cell Mediated Cytotoxicity (GO:0001913),1/8,0.0393135041520565,0.1151252231562781,0,0,28.705627705627705,92.8967850071638,HLA-A
GO_Biological_Process_2023,Regulation Of Interleukin-18 Production (GO:0032661),1/8,0.0393135041520565,0.1151252231562781,0,0,28.705627705627705,92.8967850071638,GBP5
GO_Biological_Process_2023,Alcohol Catabolic Process (GO:0046164),1/8,0.0393135041520565,0.1151252231562781,0,0,28.705627705627705,92.8967850071638,APOE
GO_Biological_Process_2023,Regulation Of Mitotic Sister Chromatid Segregation (GO:0033047),1/8,0.0393135041520565,0.1151252231562781,0,0,28.705627705627705,92.8967850071638,DUSP1
GO_Biological_Process_2023,Nicotinamide Nucleotide Biosynthetic Process (GO:0019359),1/8,0.0393135041520565,0.1151252231562781,0,0,28.705627705627705,92.8967850071638,NAMPT
GO_Biological_Process_2023,p38MAPK Cascade (GO:0038066),1/8,0.0393135041520565,0.1151252231562781,0,0,28.705627705627705,92.8967850071638,ZFP36
GO_Biological_Process_2023,Plasminogen Activation (GO:0031639),1/8,0.0393135041520565,0.1151252231562781,0,0,28.705627705627705,92.8967850071638,PLAU
GO_Biological_Process_2023,Regulation Of Toll-Like Receptor 3 Signaling Pathway (GO:0034139),1/8,0.0393135041520565,0.1151252231562781,0,0,28.705627705627705,92.8967850071638,TNFAIP3
GO_Biological_Process_2023,Regulation Of Tumor Necrosis Factor Superfamily Cytokine Production (GO:1903555),1/8,0.0393135041520565,0.1151252231562781,0,0,28.705627705627705,92.8967850071638,ZFP36
GO_Biological_Process_2023,Response To Vitamin (GO:0033273),1/8,0.0393135041520565,0.1151252231562781,0,0,28.705627705627705,92.8967850071638,SPP1
GO_Biological_Process_2023,Response To Vitamin D (GO:0033280),1/8,0.0393135041520565,0.1151252231562781,0,0,28.705627705627705,92.8967850071638,SPP1
GO_Biological_Process_2023,Positive Regulation Of Dendritic Cell Cytokine Production (GO:0002732),1/8,0.0393135041520565,0.1151252231562781,0,0,28.705627705627705,92.8967850071638,CLEC7A
GO_Biological_Process_2023,Triglyceride-Rich Lipoprotein Particle Remodeling (GO:0034370),1/8,0.0393135041520565,0.1151252231562781,0,0,28.705627705627705,92.8967850071638,APOE
GO_Biological_Process_2023,Positive Regulation Of Respiratory Burst (GO:0060267),1/8,0.0393135041520565,0.1151252231562781,0,0,28.705627705627705,92.8967850071638,CLEC7A
GO_Biological_Process_2023,Protein poly-ADP-ribosylation (GO:0070212),1/8,0.0393135041520565,0.1151252231562781,0,0,28.705627705627705,92.8967850071638,PARP9
GO_Biological_Process_2023,Pyrimidine-Containing Compound Metabolic Process (GO:0072527),1/8,0.0393135041520565,0.1151252231562781,0,0,28.705627705627705,92.8967850071638,TYMP
GO_Biological_Process_2023,Modification-Dependent Macromolecule Catabolic Process (GO:0043632),1/8,0.0393135041520565,0.1151252231562781,0,0,28.705627705627705,92.8967850071638,ISG15
GO_Biological_Process_2023,Regulation Of RNA Biosynthetic Process (GO:2001141),1/8,0.0393135041520565,0.1151252231562781,0,0,28.705627705627705,92.8967850071638,CXCL8
GO_Biological_Process_2023,Negative Regulation Of T Cell Cytokine Production (GO:0002725),1/8,0.0393135041520565,0.1151252231562781,0,0,28.705627705627705,92.8967850071638,HLA-F
GO_Biological_Process_2023,Regulation Of Cell Killing (GO:0031341),1/8,0.0393135041520565,0.1151252231562781,0,0,28.705627705627705,92.8967850071638,ICAM1
GO_Biological_Process_2023,Regulation Of Tyrosine Phosphorylation Of STAT Protein (GO:0042509),2/65,0.0419931324107679,0.1202763771925696,0,0,6.425979915775834,20.37195761072225,PARP9;PARP14
GO_Biological_Process_2023,Regulation Of Cell-Matrix Adhesion (GO:0001952),2/65,0.0419931324107679,0.1202763771925696,0,0,6.425979915775834,20.37195761072225,PLAU;CDKN2A
GO_Biological_Process_2023,Response To Reactive Oxygen Species (GO:0000302),2/66,0.0431673525667949,0.1202763771925696,0,0,6.325255102040816,19.87819449312978,FOS;APOE
GO_Biological_Process_2023,B Cell Homeostasis (GO:0001782),1/9,0.0441188457824273,0.1202763771925696,0,0,25.116161616161616,78.3842312444799,TNFAIP3
GO_Biological_Process_2023,Negative Regulation Of Heterotypic Cell-Cell Adhesion (GO:0034115),1/9,0.0441188457824273,0.1202763771925696,0,0,25.116161616161616,78.3842312444799,IL1RN
GO_Biological_Process_2023,Negative Regulation Of Hormone Secretion (GO:0046888),1/9,0.0441188457824273,0.1202763771925696,0,0,25.116161616161616,78.3842312444799,RAB11FIP1
GO_Biological_Process_2023,NAD Biosynthesis Via Nicotinamide Riboside Salvage Pathway (GO:0034356),1/9,0.0441188457824273,0.1202763771925696,0,0,25.116161616161616,78.3842312444799,PARP9
GO_Biological_Process_2023,Negative Regulation Of Receptor Binding (GO:1900121),1/9,0.0441188457824273,0.1202763771925696,0,0,25.116161616161616,78.3842312444799,B2M
GO_Biological_Process_2023,Regulation Of Leukocyte Mediated Cytotoxicity (GO:0001910),1/9,0.0441188457824273,0.1202763771925696,0,0,25.116161616161616,78.3842312444799,ICAM1
GO_Biological_Process_2023,Negative Regulation Of Toll-Like Receptor 4 Signaling Pathway (GO:0034144),1/9,0.0441188457824273,0.1202763771925696,0,0,25.116161616161616,78.3842312444799,TNFAIP3
GO_Biological_Process_2023,Negative Regulation Of Tyrosine Phosphorylation Of STAT Protein (GO:0042532),1/9,0.0441188457824273,0.1202763771925696,0,0,25.116161616161616,78.3842312444799,PARP14
GO_Biological_Process_2023,Regulation Of Natural Killer Cell Proliferation (GO:0032817),1/9,0.0441188457824273,0.1202763771925696,0,0,25.116161616161616,78.3842312444799,HLA-E
GO_Biological_Process_2023,Neuron Remodeling (GO:0016322),1/9,0.0441188457824273,0.1202763771925696,0,0,25.116161616161616,78.3842312444799,C1QA
GO_Biological_Process_2023,Nucleoside Metabolic Process (GO:0009116),1/9,0.0441188457824273,0.1202763771925696,0,0,25.116161616161616,78.3842312444799,TYMP
GO_Biological_Process_2023,Cell Differentiation Involved In Metanephros Development (GO:0072202),1/9,0.0441188457824273,0.1202763771925696,0,0,25.116161616161616,78.3842312444799,STAT1
GO_Biological_Process_2023,Regulation Of Receptor Binding (GO:1900120),1/9,0.0441188457824273,0.1202763771925696,0,0,25.116161616161616,78.3842312444799,B2M
GO_Biological_Process_2023,Cellular Response To Oxidised Low-Density Lipoprotein Particle Stimulus (GO:0140052),1/9,0.0441188457824273,0.1202763771925696,0,0,25.116161616161616,78.3842312444799,CD68
GO_Biological_Process_2023,Positive Regulation Of RIG-I Signaling Pathway (GO:1900246),1/9,0.0441188457824273,0.1202763771925696,0,0,25.116161616161616,78.3842312444799,DDX60
GO_Biological_Process_2023,Positive Regulation Of Leukocyte Apoptotic Process (GO:2000108),1/9,0.0441188457824273,0.1202763771925696,0,0,25.116161616161616,78.3842312444799,CDKN2A
GO_Biological_Process_2023,Positive Regulation Of Mesenchymal Cell Proliferation (GO:0002053),1/9,0.0441188457824273,0.1202763771925696,0,0,25.116161616161616,78.3842312444799,STAT1
GO_Biological_Process_2023,Positive Regulation Of miRNA-mediated Gene Silencing (GO:2000637),1/9,0.0441188457824273,0.1202763771925696,0,0,25.116161616161616,78.3842312444799,ZFP36
GO_Biological_Process_2023,Granulocyte Migration (GO:0097530),1/9,0.0441188457824273,0.1202763771925696,0,0,25.116161616161616,78.3842312444799,CCL3
GO_Biological_Process_2023,High-Density Lipoprotein Particle Assembly (GO:0034380),1/9,0.0441188457824273,0.1202763771925696,0,0,25.116161616161616,78.3842312444799,APOE
GO_Biological_Process_2023,Positive Regulation Of Platelet Activation (GO:0010572),1/9,0.0441188457824273,0.1202763771925696,0,0,25.116161616161616,78.3842312444799,PLEK
GO_Biological_Process_2023,Protein K11-linked Deubiquitination (GO:0035871),1/9,0.0441188457824273,0.1202763771925696,0,0,25.116161616161616,78.3842312444799,TNFAIP3
GO_Biological_Process_2023,Regulation Of PERK-mediated Unfolded Protein Response (GO:1903897),1/9,0.0441188457824273,0.1202763771925696,0,0,25.116161616161616,78.3842312444799,PPP1R15A
GO_Biological_Process_2023,Negative Regulation Of Bone Resorption (GO:0045779),1/9,0.0441188457824273,0.1202763771925696,0,0,25.116161616161616,78.3842312444799,TNFAIP3
GO_Biological_Process_2023,Regulation Of Cell-Cell Adhesion Involved In Gastrulation (GO:0070587),1/9,0.0441188457824273,0.1202763771925696,0,0,25.116161616161616,78.3842312444799,IL1RN
GO_Biological_Process_2023,Regulation Of Cellular Extravasation (GO:0002691),1/9,0.0441188457824273,0.1202763771925696,0,0,25.116161616161616,78.3842312444799,ICAM1
GO_Biological_Process_2023,Cholesterol Metabolic Process (GO:0008203),2/67,0.0443537761760118,0.1206296287922413,0,0,6.227629513343799,19.402537395096388,APOE;APOL2
GO_Biological_Process_2023,Regulation Of Endopeptidase Activity (GO:0052548),2/69,0.0467626402187707,0.1209307729101422,0,0,6.041120925982333,18.501963939065423,SERPINB13;PSMB9
GO_Biological_Process_2023,Response To Molecule Of Bacterial Origin (GO:0002237),2/69,0.0467626402187707,0.1209307729101422,0,0,6.041120925982333,18.501963939065423,CXCL8;TNFAIP3
GO_Biological_Process_2023,Protein K48-linked Ubiquitination (GO:0070936),2/70,0.0479847867745847,0.1209307729101422,0,0,5.951980792316927,18.075399411278084,DTX3L;TNFAIP3
GO_Biological_Process_2023,Regulation Of G Protein-Coupled Receptor Signaling Pathway (GO:0008277),2/70,0.0479847867745847,0.1209307729101422,0,0,5.951980792316927,18.075399411278084,CXCL8;PLEK
GO_Biological_Process_2023,Negative Regulation Of Dephosphorylation (GO:0035305),1/10,0.0489003911418304,0.1209307729101422,0,0,22.32435465768799,67.37423003045056,PPP1R15A
GO_Biological_Process_2023,Regulation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Signaling Pathway (GO:2001267),1/10,0.0489003911418304,0.1209307729101422,0,0,22.32435465768799,67.37423003045056,PLAUR
GO_Biological_Process_2023,Negative Regulation Of Hemostasis (GO:1900047),1/10,0.0489003911418304,0.1209307729101422,0,0,22.32435465768799,67.37423003045056,APOE
GO_Biological_Process_2023,Rap Protein Signal Transduction (GO:0032486),1/10,0.0489003911418304,0.1209307729101422,0,0,22.32435465768799,67.37423003045056,RAP2B
GO_Biological_Process_2023,T Cell Chemotaxis (GO:0010818),1/10,0.0489003911418304,0.1209307729101422,0,0,22.32435465768799,67.37423003045056,CCL3
GO_Biological_Process_2023,Regulation Of Melanin Biosynthetic Process (GO:0048021),1/10,0.0489003911418304,0.1209307729101422,0,0,22.32435465768799,67.37423003045056,ZEB2
GO_Biological_Process_2023,Regulation Of Mitochondrial Depolarization (GO:0051900),1/10,0.0489003911418304,0.1209307729101422,0,0,22.32435465768799,67.37423003045056,IFI6
GO_Biological_Process_2023,Regulation Of Mitotic Sister Chromatid Separation (GO:0010965),1/10,0.0489003911418304,0.1209307729101422,0,0,22.32435465768799,67.37423003045056,DUSP1
GO_Biological_Process_2023,Basement Membrane Organization (GO:0071711),1/10,0.0489003911418304,0.1209307729101422,0,0,22.32435465768799,67.37423003045056,CTSS
GO_Biological_Process_2023,Regulation Of Respiratory Burst (GO:0060263),1/10,0.0489003911418304,0.1209307729101422,0,0,22.32435465768799,67.37423003045056,CLEC7A
GO_Biological_Process_2023,Regulation Of Smooth Muscle Cell Apoptotic Process (GO:0034391),1/10,0.0489003911418304,0.1209307729101422,0,0,22.32435465768799,67.37423003045056,CDKN2A
GO_Biological_Process_2023,Regulation Of Toll-Like Receptor 2 Signaling Pathway (GO:0034135),1/10,0.0489003911418304,0.1209307729101422,0,0,22.32435465768799,67.37423003045056,TNFAIP3
GO_Biological_Process_2023,Regulation Of Toll-Like Receptor 9 Signaling Pathway (GO:0034163),1/10,0.0489003911418304,0.1209307729101422,0,0,22.32435465768799,67.37423003045056,RSAD2
GO_Biological_Process_2023,Positive Regulation Of Actin Filament Depolymerization (GO:0030836),1/10,0.0489003911418304,0.1209307729101422,0,0,22.32435465768799,67.37423003045056,PLEK
GO_Biological_Process_2023,Response To Corticosteroid (GO:0031960),1/10,0.0489003911418304,0.1209307729101422,0,0,22.32435465768799,67.37423003045056,IL1RN
GO_Biological_Process_2023,Positive Regulation Of Bone Resorption (GO:0045780),1/10,0.0489003911418304,0.1209307729101422,0,0,22.32435465768799,67.37423003045056,SPP1
GO_Biological_Process_2023,Response To Sterol (GO:0036314),1/10,0.0489003911418304,0.1209307729101422,0,0,22.32435465768799,67.37423003045056,CCL3
GO_Biological_Process_2023,Positive Regulation Of Cellular Senescence (GO:2000774),1/10,0.0489003911418304,0.1209307729101422,0,0,22.32435465768799,67.37423003045056,B2M
GO_Biological_Process_2023,Positive Regulation Of Cholesterol Metabolic Process (GO:0090205),1/10,0.0489003911418304,0.1209307729101422,0,0,22.32435465768799,67.37423003045056,APOE
GO_Biological_Process_2023,Sarcoplasmic Reticulum Calcium Ion Transport (GO:0070296),1/10,0.0489003911418304,0.1209307729101422,0,0,22.32435465768799,67.37423003045056,CCL3
GO_Biological_Process_2023,Endosomal Vesicle Fusion (GO:0034058),1/10,0.0489003911418304,0.1209307729101422,0,0,22.32435465768799,67.37423003045056,SAMD9
GO_Biological_Process_2023,Establishment Of Endothelial Intestinal Barrier (GO:0090557),1/10,0.0489003911418304,0.1209307729101422,0,0,22.32435465768799,67.37423003045056,RAP2B
GO_Biological_Process_2023,Positive Regulation Of Integrin Activation (GO:0033625),1/10,0.0489003911418304,0.1209307729101422,0,0,22.32435465768799,67.37423003045056,PLEK
GO_Biological_Process_2023,Positive Regulation Of Interleukin-13 Production (GO:0032736),1/10,0.0489003911418304,0.1209307729101422,0,0,22.32435465768799,67.37423003045056,HLA-E
GO_Biological_Process_2023,Surfactant Homeostasis (GO:0043129),1/10,0.0489003911418304,0.1209307729101422,0,0,22.32435465768799,67.37423003045056,OAS1
GO_Biological_Process_2023,Fatty Acid Homeostasis (GO:0055089),1/10,0.0489003911418304,0.1209307729101422,0,0,22.32435465768799,67.37423003045056,APOE
GO_Biological_Process_2023,Positive Regulation Of Nitric-Oxide Synthase Biosynthetic Process (GO:0051770),1/10,0.0489003911418304,0.1209307729101422,0,0,22.32435465768799,67.37423003045056,NAMPT
GO_Biological_Process_2023,Very-Low-Density Lipoprotein Particle Assembly (GO:0034379),1/10,0.0489003911418304,0.1209307729101422,0,0,22.32435465768799,67.37423003045056,APOC1
GO_Biological_Process_2023,Positive Regulation Of Phospholipid Transport (GO:2001140),1/10,0.0489003911418304,0.1209307729101422,0,0,22.32435465768799,67.37423003045056,APOE
GO_Biological_Process_2023,Positive Regulation Of Post-Transcriptional Gene Silencing By RNA (GO:1900370),1/10,0.0489003911418304,0.1209307729101422,0,0,22.32435465768799,67.37423003045056,ZFP36
GO_Biological_Process_2023,Positive Regulation Of Protein Depolymerization (GO:1901881),1/10,0.0489003911418304,0.1209307729101422,0,0,22.32435465768799,67.37423003045056,PLEK
GO_Biological_Process_2023,Induction Of Positive Chemotaxis (GO:0050930),1/10,0.0489003911418304,0.1209307729101422,0,0,22.32435465768799,67.37423003045056,CXCL8
GO_Biological_Process_2023,Positive Regulation Of Toll-Like Receptor 4 Signaling Pathway (GO:0034145),1/10,0.0489003911418304,0.1209307729101422,0,0,22.32435465768799,67.37423003045056,IFI35
GO_Biological_Process_2023,Lipoprotein Catabolic Process (GO:0042159),1/10,0.0489003911418304,0.1209307729101422,0,0,22.32435465768799,67.37423003045056,APOE
GO_Biological_Process_2023,Protein Kinase C Signaling (GO:0070528),1/10,0.0489003911418304,0.1209307729101422,0,0,22.32435465768799,67.37423003045056,PLEK
GO_Biological_Process_2023,Metanephric Mesenchyme Development (GO:0072075),1/10,0.0489003911418304,0.1209307729101422,0,0,22.32435465768799,67.37423003045056,STAT1
GO_Biological_Process_2023,Regulation Of T-helper 2 Cell Cytokine Production (GO:2000551),1/10,0.0489003911418304,0.1209307729101422,0,0,22.32435465768799,67.37423003045056,RSAD2
GO_Biological_Process_2023,Negative Regulation Of Cholesterol Transport (GO:0032375),1/10,0.0489003911418304,0.1209307729101422,0,0,22.32435465768799,67.37423003045056,APOC1
GO_Biological_Process_2023,Positive Regulation Of Protein Localization To Nucleus (GO:1900182),2/72,0.0504637828415356,0.1245280848137033,0,0,5.78134110787172,17.265971584773993,DTX3L;PARP9
